Tiploc_x,Name_x,Stanox_x,Latitude_x,Longitude_x,InBPlan_x,InTPS_x,CRS_x,Easting,Northing,index,CRS_y,InBPlan_y,InTPS_y,Latitude_y,Longitude_y,Name_y,Stanox_y,Tiploc_y
TERM606,Terminus Curve Sig. G606,7211,55.844808,-4.2684055,True,False,,258065.9936,663615.9972,100733,,1.0,0.0,55.844808,-4.2684055,Terminus Curve Sig. G606,7211,TERM606
TERMJGW,Terminus Jn,7210,55.8462472,-4.2712557,True,True,,257892.8239,663781.9836,100724,,1.0,1.0,55.8462472,-4.2712557,Terminus Jn,7210,TERMJGW
TESTBED,Bedale (Test Location),15904,54.2890123,-1.5876127,True,False,,426942.7015,488232.2267,105233,,1.0,0.0,54.2890123,-1.5876127,Bedale (Test Location),15904,TESTBED
TESTLEE,Leeming Bar (Test Location),15903,54.304985,-1.5615435,True,False,,428628.665,490019.7064,105285,,1.0,0.0,54.304985,-1.5615435,Leeming Bar (Test Location),15903,TESTLEE
TESTRED,Redmire (Test Location),15906,54.3193791,-1.9325164,True,False,,404487.4983,491534.8632,104594,,1.0,0.0,54.3193791,-1.9325164,Redmire (Test Location),15906,TESTRED
TESTSCR,Scruton (Test),15902,51.567685,-1.7791292,True,True,,415405.6222,185446.5916,104926,,1.0,1.0,51.567685,-1.7791292,Scruton (Test),15902,TESTSCR
TESTWEN,Wensley (Test Location),15905,54.3111294,-1.8588725,True,False,,409279.7689,490623.9889,104729,,1.0,0.0,54.3111294,-1.8588725,Wensley (Test Location),15905,TESTWEN
TEYNDVC,Teynham Dover Castle (Bus),<NA>,51.3271558,0.802694,True,True,,595362.9563,162402.1612,110849,,1.0,1.0,51.3271558,0.802694,Teynham Dover Castle (Bus),,TEYNDVC
TEYNHAM,Teynham,89149,51.3337354,0.8065301,True,True,TEY,595602.1773,163143.9279,110850,TEY,1.0,1.0,51.3337354,0.8065301,Teynham,89149,TEYNHAM
THABBEY,Thornton Abbey,21008,53.6544705,-0.323139,True,True,TNA,510921.7887,418858.6802,108116,TNA,1.0,1.0,53.6544705,-0.323139,Thornton Abbey,21008,THABBEY
THAL,Thorntonhall,7611,55.768575,-4.2511251,True,True,THT,258871.9435,655098.568,100780,THT,1.0,1.0,55.768575,-4.2511251,Thorntonhall,7611,THAL
THANETP,Thanet Parkway (Construction),89494,51.3304159,1.3603128,True,True,THP,634187.2493,164396.9303,111212,THP,1.0,1.0,51.3304159,1.3603128,Thanet Parkway (Construction),89494,THANETP
THATCHM,Thatcham,74723,51.3939236,-1.2422559,True,True,THA,452816.8973,166370.687,106503,THA,1.0,1.0,51.3939236,-1.2422559,Thatcham,74723,THATCHM
THBD127,3 Bridges Down Dep Sig. Td127,87907,51.1077229,-0.1607044,True,True,,528859.1372,135877.9221,109138,,1.0,1.0,51.1077229,-0.1607044,3 Bridges Down Dep Sig. Td127,87907,THBD127
THBD165,3 Bridges Up Dep Sig. Td165,87950,51.1075413,-0.1611672,True,True,,528827.245,135856.9192,109125,,1.0,1.0,51.1075413,-0.1611672,3 Bridges Up Dep Sig. Td165,87950,THBD165
THBD200,Three Bridges Sig. T1200,87932,51.1134185,-0.1634579,True,True,,528650.5839,136506.4431,109073,,1.0,1.0,51.1134185,-0.1634579,Three Bridges Sig. T1200,87932,THBD200
THBD201,Three Bridges Sig. T1201,87887,51.1118873,-0.1837638,True,True,,527233.5161,136300.906,108980,,1.0,1.0,51.1118873,-0.1837638,Three Bridges Sig. T1201,87887,THBD201
THBD204,Three Bridges Sig. T1204,87888,51.1144252,-0.1609667,True,True,,528822.1528,136622.7395,109124,,1.0,1.0,51.1144252,-0.1609667,Three Bridges Sig. T1204,87888,THBD204
THBD206,Three Bridges Sig. 1206,87928,51.1148203,-0.1608662,True,True,,528828.089,136666.8493,109126,,1.0,1.0,51.1148203,-0.1608662,Three Bridges Sig. 1206,87928,THBD206
THBD214,Three Bridges Sig. 1214,<NA>,51.1041881,-0.1608587,True,True,,528858.1576,135484.5931,109137,,1.0,1.0,51.1041881,-0.1608587,Three Bridges Sig. 1214,,THBD214
THBD218,Three Bridges Sig. 1218,87890,51.1017884,-0.1609827,True,True,,528856.1438,135217.5368,109135,,1.0,1.0,51.1017884,-0.1609827,Three Bridges Sig. 1218,87890,THBD218
THBD288,Three Bridges Sig. T288,87922,51.1085172,-0.1612691,True,True,,528817.4008,135965.2582,109123,,1.0,1.0,51.1085172,-0.1612691,Three Bridges Sig. T288,87922,THBD288
THBD737,Three Bridges 1737 points,87930,51.1303565,-0.1609339,True,True,,528780.1738,138394.3141,109107,,1.0,1.0,51.1303565,-0.1609339,Three Bridges 1737 points,87930,THBD737
THBD98,Tilgate Sidings Sig. Td98,87953,51.1142197,-0.1620764,True,True,,528745.0541,136597.9482,109098,,1.0,1.0,51.1142197,-0.1620764,Tilgate Sidings Sig. Td98,87953,THBD98
THBDBRD,Three Bridges Back Road,87918,51.1171181,-0.1613912,True,True,,528784.9602,136921.44,109108,,1.0,1.0,51.1171181,-0.1613912,Three Bridges Back Road,87918,THBDBRD
THBDDTE,Three Bridges Down Thameslink Siding Entry/Exit,87904,51.1147321,-0.1607429,True,True,,528836.9639,136657.2574,109128,,1.0,1.0,51.1147321,-0.1607429,Three Bridges Down Thameslink Siding Entry/Exit,87904,THBDDTE
THBDDYD,Three Bridges Down Yard,87922,51.112793,-0.1605336,True,False,,528857.0025,136442.0012,109136,,1.0,0.0,51.112793,-0.1605336,Three Bridges Down Yard,87922,THBDDYD
THBDGS,Three Bridges,87920,51.1169497,-0.1610694,True,True,TBD,528807.95,136903.2772,109119,TBD,1.0,1.0,51.1169497,-0.1610694,Three Bridges,87920,THBDGS
THBDGSY,Three Bridges Up Siding South,87926,51.1128266,-0.1612765,True,True,,528804.9108,136444.438,109116,,1.0,1.0,51.1128266,-0.1612765,Three Bridges Up Siding South,87926,THBDGSY
THBDHSD,Three Bridges Horsham Sidings,87920,51.1139922,-0.1626577,True,True,,528704.9995,136571.6349,109088,,1.0,1.0,51.1139922,-0.1626577,Three Bridges Horsham Sidings,87920,THBDHSD
THBDLP,Three Bridges Loop,87920,51.1173827,-0.1596593,True,False,,528905.4353,136953.8926,109158,,1.0,0.0,51.1173827,-0.1596593,Three Bridges Loop,87920,THBDLP
THBDNCS,3bdgs Down Thameslink Sidings,87915,51.1116031,-0.1604396,True,True,,528866.8892,136309.8522,109139,,1.0,1.0,51.1116031,-0.1604396,3bdgs Down Thameslink Sidings,87915,THBDNCS
THBDPAD,Three Bridges P.a.d.,87925,51.1093818,-0.1614976,True,False,,528799.0041,136060.9996,109114,,1.0,0.0,51.1093818,-0.1614976,Three Bridges P.a.d.,87925,THBDPAD
THBDPL3,Three Bridges P.l. 1183,87917,51.1226488,-0.1608627,True,True,,528806.578,137537.3628,109118,,1.0,1.0,51.1226488,-0.1608627,Three Bridges P.l. 1183,87917,THBDPL3
THBDPL5,Three Bridges P.L. Sig. 1185,87889,51.121504,-0.1609854,True,True,,528801.173,137409.8496,109115,,1.0,1.0,51.121504,-0.1609854,Three Bridges P.L. Sig. 1185,87889,THBDPL5
THBDPMD,Three Bridges P & MD/Civil Engineer's Sidings,87923,51.1137739,-0.1617828,True,False,,528766.8418,136548.8898,109104,,1.0,0.0,51.1137739,-0.1617828,Three Bridges P & MD/Civil Engineer's Sidings,87923,THBDPMD
THBDTGE,Three Bridges Tilgate Siding Entry/Exit,87952,51.1142673,-0.1620427,True,True,,528747.2806,136603.3001,109100,,1.0,1.0,51.1142673,-0.1620427,Three Bridges Tilgate Siding Entry/Exit,87952,THBDTGE
THBDTGS,Three Bridges Tilgate Sidings,87940,51.1116939,-0.1643348,True,True,,528593.9905,136313.1412,109066,,1.0,1.0,51.1116939,-0.1643348,Three Bridges Tilgate Sidings,87940,THBDTGS
THBDUSN,Three Bridges Up Siding North,87919,51.1215259,-0.1610616,True,True,,528795.7796,137412.1516,109113,,1.0,1.0,51.1215259,-0.1610616,Three Bridges Up Siding North,87919,THBDUSN
THBDUTD,Three Bridges Tl Up Depot,87908,51.1116393,-0.1612763,True,True,,528808.2233,136312.414,109120,,1.0,1.0,51.1116393,-0.1612763,Three Bridges Tl Up Depot,87908,THBDUTD
THBDUTE,Three Bridges Thameslink Up Depot Entry/Exit,87916,51.1106578,-0.1612737,True,True,,528811.132,136203.2786,109122,,1.0,1.0,51.1106578,-0.1612737,Three Bridges Thameslink Up Depot Entry/Exit,87916,THBDUTE
THBDWRS,Three Bridges Wagon Repair Siding/Voyager Maintenance Depot,87924,51.111679,-0.1645777,True,True,XTB,528577.0299,136311.0603,109061,XTB,1.0,1.0,51.111679,-0.1645777,Three Bridges Wagon Repair Siding/Voyager Maintenance Depot,87924,THBDWRS
THBGJN,Thrybergh Jn,24495,53.4629249,-1.3077348,True,True,,446058.2011,396465.1126,106107,,1.0,1.0,53.4629249,-1.3077348,Thrybergh Jn,24495,THBGJN
THBLDSG,Theobalds Grove,51940,51.6918058,-0.0359128,True,True,TEO,535854.2037,201053.8099,109692,TEO,1.0,1.0,51.6918058,-0.0359128,Theobalds Grove,51940,THBLDSG
THEA800,Theale Sig. Tr800,74699,51.4335329,-1.0738789,True,False,,464475.9374,170910.1932,107037,,1.0,0.0,51.4335329,-1.0738789,Theale Sig. Tr800,74699,THEA800
THEA831,Theale Sig. T2831,74715,51.4349225,-1.061684,True,True,,465321.6711,171075.5154,107061,,1.0,1.0,51.4349225,-1.061684,Theale Sig. T2831,74715,THEA831
THEA834,Theale Sig. T2834,74716,51.4258606,-1.0915639,True,True,,463257.162,170041.5548,106990,,1.0,1.0,51.4258606,-1.0915639,Theale Sig. T2834,74716,THEA834
THEA839,Theale Sig. T2839,74718,51.4274336,-1.0890839,True,True,,463427.4111,170218.6312,107003,,1.0,1.0,51.4274336,-1.0890839,Theale Sig. T2839,74718,THEA839
THEA887,Theale Sig. Tr887,74709,51.433553,-1.0737756,True,False,,464483.0899,170912.5193,107038,,1.0,0.0,51.433553,-1.0737756,Theale Sig. Tr887,74709,THEA887
THEAAIG,Theale AI (GBRf),74719,51.4305184,-1.0891437,True,True,,463418.9905,170561.6467,107002,,1.0,1.0,51.4305184,-1.0891437,Theale AI (GBRf),74719,THEAAIG
THEAARC,Theale A.R.C,74705,51.4308823,-1.0878437,True,True,,463508.8607,170603.2406,107007,,1.0,1.0,51.4308823,-1.0878437,Theale A.R.C,74705,THEAARC
THEAFYF,Theale Foster Yeoman (FLHH),74608,51.4306573,-1.0896654,True,True,,463382.5309,170576.6435,106998,,1.0,1.0,51.4306573,-1.0896654,Theale Foster Yeoman (FLHH),74608,THEAFYF
THEAGBR,Theale Lafarge (GBRf),74704,51.4307644,-1.0900722,True,True,,463354.1031,170588.2032,106997,,1.0,1.0,51.4307644,-1.0900722,Theale Lafarge (GBRf),74704,THEAGBR
THEAHFH,Theale Hanson Aggs (FLHH),74711,51.4308473,-1.0878562,True,True,,463508.0401,170599.3374,107006,,1.0,1.0,51.4308473,-1.0878562,Theale Hanson Aggs (FLHH),74711,THEAHFH
THEALAF,Theale Lafarge (FLHH),74707,51.4307323,-1.0900972,True,True,,463352.4094,170584.6117,106996,,1.0,1.0,51.4307323,-1.0900972,Theale Lafarge (FLHH),74707,THEALAF
THEALE,Theale,74702,51.4335329,-1.073604,True,True,THE,464495.0467,170910.4346,107039,THE,1.0,1.0,51.4335329,-1.073604,Theale,74702,THEALE
THEALEM,Theale Murco,74703,51.4289205,-1.0901983,True,True,,463347.8822,170383.0303,106994,,1.0,1.0,51.4289205,-1.0901983,Theale Murco,74703,THEALEM
THEALFY,Theale Foster Yeoman,74706,51.4306931,-1.0901345,True,True,,463349.8705,170580.22,106995,,1.0,1.0,51.4306931,-1.0901345,Theale Foster Yeoman,74706,THEALFY
THEALGL,Theale Loop,74701,51.4333506,-1.0748595,True,True,,464408.0282,170889.0583,107034,,1.0,1.0,51.4333506,-1.0748595,Theale Loop,74701,THEALGL
THEALHC,Theale Hope Cement,74708,51.4311764,-1.0896234,True,True,,463384.7336,170634.41,106999,,1.0,1.0,51.4311764,-1.0896234,Theale Hope Cement,74708,THEALHC
THEAPUM,Theale Puma (GBRf),74709,51.4306228,-1.0903382,True,True,,463335.8067,170572.226,106993,,1.0,1.0,51.4306228,-1.0903382,Theale Puma (GBRf),74709,THEAPUM
THEARCP,Theale Reception Sidings,74710,51.4317501,-1.0805448,True,True,,464015.0532,170706.0902,107024,,1.0,1.0,51.4317501,-1.0805448,Theale Reception Sidings,74710,THEARCP
THELAKS,The Lakes,66459,52.3591223,-1.8447009,True,True,TLK,410673.1269,273462.7911,104802,TLK,1.0,1.0,52.3591223,-1.8447009,The Lakes,66459,THELAKS
THET114,Thetford Sig. En8114,46250,52.4192146,0.7506539,True,True,,587149.0676,283694.5435,110764,,1.0,1.0,52.4192146,0.7506539,Thetford Sig. En8114,46250,THET114
THET15,Thetford Ground Sig. T15,46253,52.4615083,0.7618955,True,False,,587733.5377,288426.8178,110771,,1.0,0.0,52.4615083,0.7618955,Thetford Ground Sig. T15,46253,THET15
THET7,Thetford Sig. T7,46256,52.4211345,0.7366963,True,False,,586192.0104,283872.0027,110748,,1.0,0.0,52.4211345,0.7366963,Thetford Sig. T7,46256,THET7
THETFD,Thetford,46261,52.4191018,0.7459529,True,True,TTF,586829.926,283669.8421,110758,TTF,1.0,1.0,52.4191018,0.7459529,Thetford,46261,THETFD
THETSDG,Thetford Tamper Siding,46258,52.419228,0.7439749,True,True,,586694.9095,283678.7663,110755,,1.0,1.0,52.419228,0.7439749,Thetford Tamper Siding,46258,THETSDG
THFORD,Thornford,82313,50.9106279,-2.5790366,True,True,THO,359386.5691,112510.9662,103252,THO,1.0,1.0,50.9106279,-2.5790366,Thornford,82313,THFORD
THHLNWJ,Thornhill L.N.W. Jn,18440,53.6747699,-1.6583215,True,True,,422669.2212,419865.2992,105093,,1.0,1.0,53.6747699,-1.6583215,Thornhill L.N.W. Jn,18440,THHLNWJ
THHT,Thatto Heath,36616,53.436672,-2.7595813,True,True,THH,349636.3644,393590.3131,102937,THH,1.0,1.0,53.436672,-2.7595813,Thatto Heath,36616,THHT
THIL,Thornhill,9013,55.2467875,-3.7438996,True,True,,289231.8981,596120.0361,101407,,1.0,1.0,55.2467875,-3.7438996,Thornhill,9013,THIL
THILUL,Thornhill Up Loop,9014,55.2455563,-3.7426171,True,False,,289309.9977,595981.003,101409,,1.0,0.0,55.2455563,-3.7426171,Thornhill Up Loop,9014,THILUL
THIREWS,Thirsk Sidings Ew&s,16002,54.2337183,-1.3795805,True,False,,440538.7668,482178.9084,105832,,1.0,0.0,54.2337183,-1.3795805,Thirsk Sidings Ew&s,16002,THIREWS
THIRSK,Thirsk,16001,54.2285799,-1.3731896,True,True,THI,440960.4148,481610.8568,105856,THI,1.0,1.0,54.2285799,-1.3731896,Thirsk,16001,THIRSK
THLB,Thornliebank,7619,55.8108321,-4.311401,True,True,THB,255248.1798,659924.7757,100660,THB,1.0,1.0,55.8108321,-4.311401,Thornliebank,7619,THLB
THMS882,Thames Haven Sig. UR882,51122,51.5041106,0.4239999,True,True,,568331.6612,181138.329,110545,,1.0,1.0,51.5041106,0.4239999,Thames Haven Sig. UR882,51122,THMS882
THMS888,Thames Haven Sig. UR888,51123,51.5071062,0.4551466,True,True,,570481.8918,181543.4837,110574,,1.0,1.0,51.5071062,0.4551466,Thames Haven Sig. UR888,51123,THMS888
THMSDBS,London Gateway (DB Cargo),51126,51.5075905,0.4813317,True,True,,572297.0373,181658.6288,110605,,1.0,1.0,51.5075905,0.4813317,London Gateway (DB Cargo),51126,THMSDBS
THMSFLI,London Gateway (Freightliner),51127,51.5077213,0.4805028,True,True,,572239.028,181671.2226,110603,,1.0,1.0,51.5077213,0.4805028,London Gateway (Freightliner),51127,THMSFLI
THMSHVJ,Thames Haven Jn,51121,51.5035374,0.4237478,True,True,,568316.278,181074.0129,110544,,1.0,1.0,51.5035374,0.4237478,Thames Haven Jn,51121,THMSHVJ
THMSHVN,Thames Haven Terminal Complex,51103,51.5085077,0.4995553,True,True,,573558.062,181803.6569,110617,,1.0,1.0,51.5085077,0.4995553,Thames Haven Terminal Complex,51103,THMSHVN
THMSL11,London Gateway Port LG11,51128,51.5071335,0.4544454,True,True,,570433.1339,181544.8868,110573,,1.0,1.0,51.5071335,0.4544454,London Gateway Port LG11,51128,THMSL11
THMSL14,Thames Haven Sig. Lg14,51131,51.507424,0.4657188,True,True,,571214.3019,181603.4901,110586,,1.0,1.0,51.507424,0.4657188,Thames Haven Sig. Lg14,51131,THMSL14
THMSL15,Thames Haven Sig. LG15,51124,51.5074328,0.4660164,True,True,,571234.9191,181605.1646,110588,,1.0,1.0,51.5074328,0.4660164,Thames Haven Sig. LG15,51124,THMSL15
THMSLGA,London Gateway Arrival,51125,51.5074939,0.4699163,True,True,,571505.3,181621.0864,110593,,1.0,1.0,51.5074939,0.4699163,London Gateway Arrival,51125,THMSLGA
THMSLGB,London Gateway (GBRf),51120,51.5075548,0.4813278,True,True,,572296.9013,181654.65,110604,,1.0,1.0,51.5075548,0.4813278,London Gateway (GBRf),51120,THMSLGB
THMSLGD,London Gateway Dep Line,51129,51.507276,0.4646417,True,True,,571140.1172,181584.5153,110583,,1.0,1.0,51.507276,0.4646417,London Gateway Dep Line,51129,THMSLGD
THMSMOB,Coryton Thames Haven Terminal Complex,51102,51.5085846,0.5000797,True,True,,573594.1564,181813.4508,110618,,1.0,1.0,51.5085846,0.5000797,Coryton Thames Haven Terminal Complex,51102,THMSMOB
THMSMTX,Thames Matex,51331,51.4743417,0.2729745,True,True,,557953.9821,177491.7601,110358,,1.0,1.0,51.4743417,0.2729745,Thames Matex,51331,THMSMTX
THNGLEJ,Thingley East Jn,75351,51.446564,-2.1354788,True,True,,390681.3832,171961.59,104177,,1.0,1.0,51.446564,-2.1354788,Thingley East Jn,75351,THNGLEJ
THNGLYJ,Thingley Jn,75354,51.4372453,-2.1413884,True,True,,390268.6868,170925.9844,104167,,1.0,1.0,51.4372453,-2.1413884,Thingley Jn,75354,THNGLYJ
THNGMOD,Thingley Mod,75353,51.4355332,-2.1445291,True,False,,390050.0004,170735.9994,104161,,1.0,0.0,51.4355332,-2.1445291,Thingley Mod,75353,THNGMOD
THNGSDG,Thingley Junction Sidings,75355,51.4361617,-2.142822,True,True,,390168.8019,170805.6651,104164,,1.0,1.0,51.4361617,-2.142822,Thingley Junction Sidings,75355,THNGSDG
THOK,Three Oaks,88295,50.9011187,0.6130613,True,True,TOK,583835.7141,114545.5822,110732,TOK,1.0,1.0,50.9011187,0.6130613,Three Oaks,88295,THOK
THOKLB,Three Oaks - Lane Bridge,<NA>,50.9015901,0.6140254,True,True,,583901.6391,114600.394,110733,,1.0,1.0,50.9015901,0.6140254,Three Oaks - Lane Bridge,,THOKLB
THOPBAY,Thorpe Bay,51004,51.5376549,0.7619974,True,True,TPB,591645.3301,185699.2883,110824,TPB,1.0,1.0,51.5376549,0.7619974,Thorpe Bay,51004,THOPBAY
THORCRK,Creykes,20059,53.6624048,-0.9240694,True,True,,471194.5257,418972.9472,107183,,1.0,1.0,53.6624048,-0.9240694,Creykes,20059,THORCRK
THORNEJ,Thorne Jn,23005,53.6005725,-0.9923005,True,True,,466783.391,412027.9639,107093,,1.0,1.0,53.6005725,-0.9923005,Thorne Jn,23005,THORNEJ
THORNEN,Thorne North,20055,53.6161454,-0.9724778,True,True,TNN,468070.1376,413779.2169,107107,TNN,1.0,1.0,53.6161454,-0.9724778,Thorne North,20055,THORNEN
THORNES,Thorne South,23004,53.6033323,-0.9552724,True,True,TNS,469229.1926,412370.3133,107122,TNS,1.0,1.0,53.6033323,-0.9552724,Thorne South,23004,THORNES
THPL148,Thorpe-le-soken Sig. CO1148,<NA>,51.8465901,1.1656558,True,False,,618143.0939,221181.5734,111064,,1.0,0.0,51.8465901,1.1656558,Thorpe-le-soken Sig. CO1148,,THPL148
THPLESK,Thorpe-le-Soken,50024,51.8480106,1.159766,True,True,TLS,617730.6538,221321.8876,111059,TLS,1.0,1.0,51.8480106,1.159766,Thorpe-le-Soken,50024,THPLESK
THPLESS,Thorpe-le-Soken Siding,50023,51.8489811,1.1564022,True,True,,617494.3434,221419.7419,111053,,1.0,1.0,51.8489811,1.1564022,Thorpe-le-Soken Siding,50023,THPLESS
THRD923,Third Drove Sig. Ca923,46242,52.4610822,0.2296255,True,True,,551579.1101,287129.9443,110235,,1.0,1.0,52.4610822,0.2296255,Third Drove Sig. Ca923,46242,THRD923
THRDRVE,Third Drove S.B.,46217,52.4514945,0.2434948,True,True,,552554.3926,286092.8422,110264,,1.0,1.0,52.4514945,0.2434948,Third Drove S.B.,46217,THRDRVE
THREESJ,Three Spires Jn,69113,52.4390723,-1.5012608,True,True,,434000.6277,282461.4618,105518,,1.0,1.0,52.4390723,-1.5012608,Three Spires Jn,69113,THREESJ
THRGRTN,Thurgarton,55503,53.0289486,-0.9623171,True,True,THU,469690.9549,348465.7307,107131,THU,1.0,1.0,53.0289486,-0.9623171,Thurgarton,55503,THRGRTN
THRHRSH,Three Horse Shoes,46140,52.5531974,-0.0333356,True,True,,533436.2127,296856.0099,109560,,1.0,1.0,52.5531974,-0.0333356,Three Horse Shoes,46140,THRHRSH
THRHS27,Eastrea Sig. Ths27,46141,52.5503058,-0.099828,True,True,,528936.9576,296413.6116,109165,,1.0,1.0,52.5503058,-0.099828,Eastrea Sig. Ths27,46141,THRHS27
THRIFHH,Thrislington (FLHH),15109,54.6916464,-1.5322514,True,True,,430248.934,533056.4661,105360,,1.0,1.0,54.6916464,-1.5322514,Thrislington (FLHH),15109,THRIFHH
THRIGBR,Thrislington (GBRf),15111,54.6916424,-1.5323198,True,True,,430244.5279,533055.9917,105358,,1.0,1.0,54.6916424,-1.5323198,Thrislington (GBRf),15111,THRIGBR
THRISTE,Thrislington Steetley,15112,54.6918496,-1.5322809,True,True,,430246.8819,533079.0646,105359,,1.0,1.0,54.6918496,-1.5322809,Thrislington Steetley,15112,THRISTE
THRMRUS,Rushey Sidings S.B.,26213,53.308527,-0.9882446,True,False,,467512.6289,379542.1294,107101,,1.0,0.0,53.308527,-0.9882446,Rushey Sidings S.B.,26213,THRMRUS
THRMWJN,Thrumpton West Jn,26210,53.3111563,-0.9668038,True,True,,468936.9994,379855.0674,107118,,1.0,1.0,53.3111563,-0.9668038,Thrumpton West Jn,26210,THRMWJN
THRN568,Thornton North Sig. ET568,3239,56.1699928,-3.1275459,True,False,,330084.5967,698054.1806,102304,,1.0,0.0,56.1699928,-3.1275459,Thornton North Sig. ET568,3239,THRN568
THRNDPL,Thornton North D.P.L.,3236,56.1715459,-3.1267582,True,True,,330136.3306,698226.2341,102305,,1.0,1.0,56.1715459,-3.1267582,Thornton North D.P.L.,3236,THRNDPL
THRNGMM,Thornton Yard Gm Mining,3254,56.1597025,-3.1978623,True,True,,325698.7016,696982.5536,102192,,1.0,1.0,56.1597025,-3.1978623,Thornton Yard Gm Mining,3254,THRNGMM
THRNIHB,Thornton Yard I & H Brown,3258,56.1604668,-3.1874882,True,True,,326344.472,697056.472,102205,,1.0,1.0,56.1604668,-3.1874882,Thornton Yard I & H Brown,3258,THRNIHB
THRNTHS,Thornton H.s.,3253,56.1593621,-3.1935319,True,False,XTJ,325966.9945,696940.0055,102197,XTJ,1.0,0.0,56.1593621,-3.1935319,Thornton H.s.,3253,THRNTHS
THRNTNJ,Thornton North Jn,3239,56.1683305,-3.1287711,True,True,,330005.494,697870.4189,102298,,1.0,1.0,56.1683305,-3.1287711,Thornton North Jn,3239,THRNTNJ
THRNTSJ,Thornton South Jn,3237,56.1613796,-3.1302005,True,True,,329904.0572,697098.2698,102293,,1.0,1.0,56.1613796,-3.1302005,Thornton South Jn,3237,THRNTSJ
THRNTTC,Thornton T.c.,3250,56.1599415,-3.1908583,True,True,,326134.1592,697001.6186,102200,,1.0,1.0,56.1599415,-3.1908583,Thornton T.c.,3250,THRNTTC
THRNTWJ,Thornton West Jn,3242,56.1621519,-3.1454715,True,True,,328957.0814,697199.8726,102252,,1.0,1.0,56.1621519,-3.1454715,Thornton West Jn,3242,THRNTWJ
THRNUPL,Thornton North U.P.L.,3238,56.1660392,-3.1300034,True,True,,329924.7967,697616.661,102294,,1.0,1.0,56.1660392,-3.1300034,Thornton North U.P.L.,3238,THRNUPL
THRP715,Thorpes Bridge Sig. 715,31308,53.5057636,-2.1869003,True,True,,387701.1975,401024.4722,104063,,1.0,1.0,53.5057636,-2.1869003,Thorpes Bridge Sig. 715,31308,THRP715
THRPSBJ,Thorpes Bridge Jn,31304,53.5028544,-2.1934771,True,True,,387264.109,400701.9767,104043,,1.0,1.0,53.5028544,-2.1934771,Thorpes Bridge Jn,31304,THRPSBJ
THRSBCL,Thoresby Colliery,28402,53.2000271,-1.0523395,True,True,,463401.912,367413.456,107001,,1.0,1.0,53.2000271,-1.0523395,Thoresby Colliery,28402,THRSBCL
THRSCFH,Thoresby Collery Jn (FLHH),28404,53.1921506,-1.0435777,True,True,,463998.9022,366545.0255,107021,,1.0,1.0,53.1921506,-1.0435777,Thoresby Collery Jn (FLHH),28404,THRSCFH
THRSCGB,Thoresby Colliery Jn (GBRf),28397,53.1920729,-1.0435394,True,True,,464001.5766,366536.416,107023,,1.0,1.0,53.1920729,-1.0435394,Thoresby Colliery Jn (GBRf),28397,THRSCGB
THRSCLJ,Thoresby Coll Jn,28401,53.1909294,-1.0501824,True,True,,463559.4355,366403.2978,107011,,1.0,1.0,53.1909294,-1.0501824,Thoresby Coll Jn,28401,THRSCLJ
THRSCR,Thoresby Colliery (Colas),28407,53.1921169,-1.0435776,True,False,,463998.959,366541.2766,107022,,1.0,0.0,53.1921169,-1.0435776,Thoresby Colliery (Colas),28407,THRSCR
THRSFHH,Thoresby Colliery (FLHH),28403,53.2001057,-1.0505789,True,True,,463519.4027,367423.7586,107008,,1.0,1.0,53.2001057,-1.0505789,Thoresby Colliery (FLHH),28403,THRSFHH
THRSGBR,Thoresby Colliery (GBRf),28399,53.2000733,-1.0512642,True,True,,463473.6731,367419.5472,107005,,1.0,1.0,53.2000733,-1.0512642,Thoresby Colliery (GBRf),28399,THRSGBR
THRSNEC,Thoresby Sidings Neck,28406,53.1926649,-1.0397719,True,True,,464252.4055,366605.6429,107028,,1.0,1.0,53.1926649,-1.0397719,Thoresby Sidings Neck,28406,THRSNEC
THTH,Thornton Heath,87635,51.3992757,-0.1010962,True,True,TTH,532193.5902,168404.1861,109465,TTH,1.0,1.0,51.3992757,-0.1010962,Thornton Heath,87635,THTH
